header
"Row(('213.143.61.66 - - [16/Nov/2018:21:48:18.317 +0000] es.tommy.com ""GET /es.tommy.com/mujeres-abrigos-chaquetas HTTP/1.1"" 200 32597 ""https://es.tommy.com/mujeres-abrigos-chaquetas"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 12_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/70.0.3538.75 Mobile/15E148 Safari/605.1"" ""-"" ""-""',), {'header': 0})"
"Row(('37.162.80.21 - - [16/Nov/2018:21:48:24.067 +0000] it.tommy.com ""GET /it.tommy.com/cappotti-giacche-donne HTTP/1.1"" 200 32304 ""https://it.tommy.com/cappotti-giacche-uomini?scrollPage=5"" ""Mozilla/5.0 (Linux; Android 8.0.0; LLD-L31) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.80 Mobile Safari/537.36"" ""-"" ""-""',), {'header': 0})"
"Row(('213.143.61.66 - - [16/Nov/2018:21:48:25.412 +0000] es.tommy.com ""GET /es.tommy.com/mujeres-abrigos-chaquetas-tommy-jeans HTTP/1.1"" 200 30932 ""https://es.tommy.com/chaqueta-acolchada-oversize-dw0dw05183002"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 12_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/70.0.3538.75 Mobile/15E148 Safari/605.1"" ""-"" ""-""',), {'header': 0})"
"Row(('212.169.177.168 - - [16/Nov/2018:21:48:25.903 +0000] es.tommy.com ""GET /es.tommy.com/mujeres-zapatos?scrollPage=8 HTTP/1.1"" 200 47652 ""https://www.google.es/"" ""Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"" ""-"" ""-""',), {'header': 0})"
"Row(('85.75.205.104 - - [16/Nov/2018:21:48:27.069 +0000] uk.tommy.com ""GET /uk.tommy.com/womens-clothes?scrollPage=3 HTTP/1.1"" 200 41735 ""https://uk.tommy.com/women-hilfiger-collection"" ""Mozilla/5.0 (iPad; CPU OS 12_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1"" ""-"" ""-""',), {'header': 0})"
"Row(('88.12.47.65 - - [16/Nov/2018:21:48:28.815 +0000] es.tommy.com ""GET /es.tommy.com/mujeres HTTP/1.1"" 200 28941 ""https://es.tommy.com/"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.1 Safari/605.1.15"" ""-"" ""-""',), {'header': 0})"
"Row(('37.169.114.107 - - [16/Nov/2018:21:48:29.044 +0000] fr.tommy.com ""GET /fr.tommy.com/tendances-homme HTTP/1.1"" 200 50996 ""https://fr.tommy.com/bottines-%C3%A0-boucle-et-talon-carr%C3%A9-fw0fw03044990"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_4) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1 Safari/605.1.15"" ""-"" ""-""',), {'header': 0})"
"Row(('88.12.47.65 - - [16/Nov/2018:21:48:29.125 +0000] es.tommy.com ""GET /es.tommy.com/mujeres HTTP/1.1"" 200 28858 ""https://es.tommy.com/mujeres"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.1 Safari/605.1.15"" ""-"" ""-""',), {'header': 0})"
"Row(('212.169.177.168 - - [16/Nov/2018:21:48:32.315 +0000] es.tommy.com ""GET /es.tommy.com/mujeres-zapatos?scrollPage=7 HTTP/1.1"" 200 52642 ""https://www.google.es/"" ""Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"" ""-"" ""-""',), {'header': 0})"
"Row(('84.108.74.227 - - [16/Nov/2018:21:48:33.857 +0000] uk.tommy.com ""GET /uk.tommy.com/mens-bags?scrollPage=2 HTTP/1.1"" 200 29638 ""https://uk.tommy.com/mens-bags?scrollPage=2"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 12_1 like Mac OS X) AppleWebKit/604.1.34 (KHTML, like Gecko) GSA/62.1.220348572 Mobile/16B92 Safari/604.1"" ""-"" ""-""',), {'header': 0})"
"Row(('81.254.135.60 - - [16/Nov/2018:21:48:34.094 +0000] fr.tommy.com ""GET /fr.tommy.com/manteaux-vestes-homme HTTP/1.1"" 200 32949 ""https://www.google.fr/"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1"" ""-"" ""-""',), {'header': 0})"
"Row(('81.67.69.124 - - [16/Nov/2018:21:48:35.564 +0000] fr.tommy.com ""GET /fr.tommy.com/tee-shirts-homme HTTP/1.1"" 200 30309 ""https://fr.tommy.com/cardigans-homme?scrollPage=2"" ""Mozilla/5.0 (Linux; Android 8.0.0; SAMSUNG SM-A320FL Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/7.4 Chrome/59.0.3071.125 Mobile Safari/537.36"" ""-"" ""-""',), {'header': 0})"
"Row(('82.213.146.173 - - [16/Nov/2018:21:48:37.354 +0000] es.tommy.com ""GET /es.tommy.com/hombres-relojes HTTP/1.1"" 200 27697 ""android-app://com.google.android.googlequicksearchbox/https/www.google.com"" ""Mozilla/5.0 (Linux; Android 7.0; HUAWEI MLA-L11 Build/HUAWEIMLA-L11) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.68 Mobile Safari/537.36"" ""-"" ""-""',), {'header': 0})"
"Row(('86.243.227.192 - - [16/Nov/2018:21:48:39.477 +0000] fr.tommy.com ""GET /fr.tommy.com/blazers-femme HTTP/1.1"" 200 25722 ""https://fr.tommy.com/polos-femme"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 11_1 like Mac OS X) AppleWebKit/604.3.5 (KHTML, like Gecko) Version/11.0 Mobile/15B93 Safari/604.1"" ""-"" ""-""',), {'header': 0})"
"Row(('80.12.27.251 - - [16/Nov/2018:21:48:40.594 +0000] fr.tommy.com ""GET /fr.tommy.com/sacs-pour-homme?cmpid=ch:sea%7Cdp:ecom%7Cso:google%7Ccg:sb%7Ccp:499849036%7Cco:fr%7Cla:fr%7Cts:kwd-346600409738%7Cag:59564889322%7Cmk:trousse%20de%20toilette%20tommy%20hilfiger%20homme%7Ccr:312629645273%7Cmt:e%7Csl:%7Cap:1t1%7Cma:m&gclid=EAIaIQobChMI7uDMiPLZ3gIVRxDTCh3WPANaEAAYASAAEgI3ZfD_BwE HTTP/1.1"" 200 30928 ""https://www.google.fr/"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 12_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1"" ""-"" ""-""',), {'header': 0})"
"Row(('188.182.120.71 - - [16/Nov/2018:21:48:41.582 +0000] dk.tommy.com ""GET /dk.tommy.com/womens-lingerie?scrollPage=2 HTTP/1.1"" 200 54448 ""https://dk.tommy.com/women"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Safari/605.1.15"" ""-"" ""-""',), {'header': 0})"
"Row(('89.114.176.179 - - [16/Nov/2018:21:48:42.590 +0000] pt.tommy.com ""GET /pt.tommy.com/womens-coats-jackets?scrollPage=2 HTTP/1.1"" 200 30838 ""https://pt.tommy.com/women"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 12_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1"" ""-"" ""-""',), {'header': 0})"
"Row(('84.241.203.50 - - [16/Nov/2018:21:48:43.968 +0000] nl.tommy.com ""GET /nl.tommy.com/heren-jassen-jacks?scrollPage=3 HTTP/1.1"" 200 31833 ""https://nl.tommy.com/heren"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1"" ""-"" ""-""',), {'header': 0})"
"Row(('37.169.114.107 - - [16/Nov/2018:21:48:43.614 +0000] fr.tommy.com ""GET /fr.tommy.com/tendances-femme HTTP/1.1"" 200 52580 ""https://fr.tommy.com/tendances-homme"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_4) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1 Safari/605.1.15"" ""-"" ""-""',), {'header': 0})"
"Row(('5.170.69.16 - - [16/Nov/2018:21:48:43.685 +0000] it.tommy.com ""GET /it.tommy.com/maglioni-cardigan-uomini?scrollPage=2 HTTP/1.1"" 200 62653 ""https://it.tommy.com/cappotti-giacche-uomini"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"" ""-"" ""-""',), {'header': 0})"
"Row(('90.49.83.192 - - [16/Nov/2018:21:48:44.367 +0000] fr.tommy.com ""GET /fr.tommy.com/the-gift-edit-bijoux-montres-homme HTTP/1.1"" 200 29254 ""https://fr.tommy.com/montre-cooper-%C3%A0-bracelet-marron-mwm1791514000"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 12_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1"" ""-"" ""-""',), {'header': 0})"
"Row(('86.196.214.112 - - [16/Nov/2018:21:48:45.440 +0000] fr.tommy.com ""GET /fr.tommy.com/doudounes-femme?cmpid=ch:sea%7cdp:ecom%7cso:google%7ccg:sb%7ccp:499838356%7cco:fr%7cla:fr%7cts:kwd-13001472272%7cag:28129145356%7cmk:doudoune%20tommy%20hilfiger%20femme%7ccr:202344537278%7cmt:e%7csl:%7cap:1t1%7cma:m&gclid=EAIaIQobChMIttuV-fHZ3gIVCgHTCh2SIQK4EAAYASAAEgL0C_D_BwE HTTP/1.1"" 200 30090 ""https://www.google.fr/"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 12_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1"" ""-"" ""-""',), {'header': 0})"
"Row(('86.243.174.26 - - [16/Nov/2018:21:48:47.680 +0000] fr.tommy.com ""GET /fr.tommy.com/chaussures-accessoires-fille HTTP/1.1"" 200 30872 ""https://fr.tommy.com/doudoune-effet-velours-kg0kg04004616"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 12_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1"" ""-"" ""-""',), {'header': 0})"
"Row(('213.143.61.66 - - [16/Nov/2018:21:48:47.062 +0000] es.tommy.com ""GET /es.tommy.com/mujeres-abrigos-chaquetas-tommy-jeans HTTP/1.1"" 200 30663 ""https://es.tommy.com/chaqueta-acolchada-oversize-con-capucha-dw0dw05357078"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 12_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/70.0.3538.75 Mobile/15E148 Safari/605.1"" ""-"" ""-""',), {'header': 0})"
"Row(('37.169.71.2 - - [16/Nov/2018:21:48:53.036 +0000] fr.tommy.com ""GET /fr.tommy.com/ceintures-femme HTTP/1.1"" 200 29296 ""https://fr.tommy.com/?cmpid=ch:sea%7Cdp:ecom%7Cso:google%7Ccg:br%7Ccp:27224924%7Cco:fr%7Cla:fr%7Cts:aud-400611250529:kwd-14917630%7Cag:20100379516%7Cmk:tommy%20hilfiger%7Ccr:202351225110%7Cmt:e%7Csl:%7Cap:1t1%7Cma:m&gclid=EAIaIQobChMIxL3EivLZ3gIVzbTtCh0jXAxJEAAYASAAEgJM0_D_BwE"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 11_2_1 like Mac OS X) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0 Mobile/15C153 Safari/604.1"" ""-"" ""-""',), {'header': 0})"
"Row(('88.123.27.240 - - [16/Nov/2018:21:48:53.376 +0000] fr.tommy.com ""GET /fr.tommy.com/femme HTTP/1.1"" 200 21274 ""https://fr.tommy.com/"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 12_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1"" ""-"" ""-""',), {'header': 0})"
"Row(('88.123.27.240 - - [16/Nov/2018:21:48:53.694 +0000] fr.tommy.com ""GET /fr.tommy.com/femme HTTP/1.1"" 200 21274 ""https://fr.tommy.com/femme"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 12_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1"" ""-"" ""-""',), {'header': 0})"
"Row(('91.163.42.169 - - [16/Nov/2018:21:48:57.586 +0000] fr.tommy.com ""GET /fr.tommy.com/chaussures-accessoires-garcon HTTP/1.1"" 200 30543 ""https://fr.tommy.com/jeans-garcon"" ""Mozilla/5.0 (Linux; Android 7.0; G3311) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.80 Mobile Safari/537.36"" ""-"" ""-""',), {'header': 0})"
"Row(('193.92.209.214 - - [16/Nov/2018:21:48:58.746 +0000] it.tommy.com ""GET /it.tommy.com/cappotti-giacche-donne HTTP/1.1"" 200 32313 ""https://it.tommy.com/piumino-ww0ww23103782?utm_source=Newsletter&utm_medium=E-mail&utm_term=Omni_Newsletter_PanEuropean_it-IT_HilfigerCollection_NewArrivals_eActive_Module-05_A2a&utm_campaign=FW18_WSW_How-to-Puffer-Women_&cmpid=ch:Email%7Cdp:Omni%7Cso:Newsletter%7Ccg:PanEuropean%7Ccp:FW18_WSW_How-to-Puffer-Women_%7Cco:IT%7Cla:it%7Clb:HilfigerCollection%7Cca:NewArrivals%7Cts:eActive%7Ccr:Module-05_A2a&CIN=7228518&sid=45968790"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 12_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1"" ""-"" ""-""',), {'header': 0})"
"Row(('82.124.157.236 - - [16/Nov/2018:21:48:59.209 +0000] fr.tommy.com ""GET /fr.tommy.com/tommy-x-rossignol-homme?utm_source=Newsletter&utm_medium=E-mail&utm_term=Omni_Newsletter_PanEuropean_fr-FR_Sportswear_NewArrivals_eActive_&utm_campaign=FW18_UNISEX_Rossignol_&cmpid=ch:Email%7Cdp:Omni%7Cso:Newsletter%7Ccg:PanEuropean%7Ccp:FW18_UNISEX_Rossignol_%7Cco:FR%7Cla:fr%7Clb:Sportswear%7Cca:NewArrivals%7Cts:eActive%7Ccr:&CIN=7496975&sid=44506515 HTTP/1.1"" 200 36241 ""-"" ""Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"" ""-"" ""-""',), {'header': 0})"
"Row(('82.224.72.114 - - [16/Nov/2018:21:48:59.743 +0000] fr.tommy.com ""GET /fr.tommy.com/chemises-homme HTTP/1.1"" 200 49989 ""https://fr.tommy.com/hommes-guide-des-tailles"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"" ""-"" ""-""',), {'header': 0})"
"Row(('88.12.47.65 - - [16/Nov/2018:21:48:59.626 +0000] es.tommy.com ""GET /es.tommy.com/mujeres HTTP/1.1"" 200 28858 ""https://es.tommy.com/mujeres"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.1 Safari/605.1.15"" ""-"" ""-""',), {'header': 0})"
"Row(('88.12.47.65 - - [16/Nov/2018:21:48:59.923 +0000] es.tommy.com ""GET /es.tommy.com/mujeres HTTP/1.1"" 200 28858 ""https://es.tommy.com/mujeres"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.1 Safari/605.1.15"" ""-"" ""-""',), {'header': 0})"
"Row(('109.154.242.112 - - [16/Nov/2018:21:49:01.920 +0000] uk.tommy.com ""GET /uk.tommy.com/men HTTP/1.1"" 200 29119 ""https://uk.tommy.com/men"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"" ""-"" ""-""',), {'header': 0})"
"Row(('86.198.103.252 - - [16/Nov/2018:21:49:03.296 +0000] fr.tommy.com ""GET /fr.tommy.com/tommy-jeans-capsule-collection-femme HTTP/1.1"" 200 30942 ""https://fr.tommy.com/t-shirt-%C3%A0-manches-longues-%C3%A0-motif-blason-dw0dw05984127"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 11_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E302 Instagram 71.0.0.14.101 (iPhone10,4; iOS 11_3_1; fr_FR; fr-FR; scale=2.00; gamut=wide; 750x1334; 130735782)"" ""-"" ""-""',), {'header': 0})"
"Row(('88.187.23.56 - - [16/Nov/2018:21:49:03.839 +0000] fr.tommy.com ""GET /fr.tommy.com/homme?cmpid=ch:sea%7Cdp:ecom%7Cso:google%7Ccg:br%7Ccp:499831516%7Cco:fr%7Cla:fr%7Cts:aud-531237968366:kwd-2911640150%7Cag:28129122676%7Cmk:tommy%20hilfiger%20homme%7Ccr:202351226382%7Cmt:e%7Csl:%7Cap:1t1%7Cma:m&gclid=CjwKCAiA8rnfBRB3EiwAhrhBGlOjU1yxz1374hkyRRoJ0Kp26VTfC96rflg8R_6pibLDvSVEd6cJ5BoCbeYQAvD_BwE HTTP/1.1"" 200 21582 ""https://www.google.fr/"" ""Mozilla/5.0 (iPod touch; CPU iPhone OS 9_3_5 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13G36 Safari/601.1"" ""-"" ""-""',), {'header': 0})"
"Row(('78.239.32.110 - - [16/Nov/2018:21:49:04.368 +0000] fr.tommy.com ""GET /fr.tommy.com/manteaux-vestes-homme-tommy-jeans HTTP/1.1"" 200 48965 ""https://fr.tommy.com/manteaux-vestes-femme-tommy-jeans"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"" ""-"" ""-""',), {'header': 0})"
"Row(('86.243.227.192 - - [16/Nov/2018:21:49:04.856 +0000] fr.tommy.com ""GET /fr.tommy.com/chemises-femme HTTP/1.1"" 200 30705 ""https://fr.tommy.com/blazers-femme"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 11_1 like Mac OS X) AppleWebKit/604.3.5 (KHTML, like Gecko) Version/11.0 Mobile/15B93 Safari/604.1"" ""-"" ""-""',), {'header': 0})"
"Row(('88.12.47.65 - - [16/Nov/2018:21:49:05.833 +0000] es.tommy.com ""GET /es.tommy.com/looks-de-fiesta-mujeres HTTP/1.1"" 200 50280 ""https://es.tommy.com/mujeres"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.1 Safari/605.1.15"" ""-"" ""-""',), {'header': 0})"
"Row(('88.123.27.240 - - [16/Nov/2018:21:49:06.711 +0000] fr.tommy.com ""GET /fr.tommy.com/manteaux-vestes-femme HTTP/1.1"" 200 32772 ""https://fr.tommy.com/femme"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 12_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1"" ""-"" ""-""',), {'header': 0})"
"Row(('89.114.176.179 - - [16/Nov/2018:21:49:08.380 +0000] pt.tommy.com ""GET /pt.tommy.com/womens-coats-jackets?scrollPage=2 HTTP/1.1"" 200 30847 ""https://pt.tommy.com/women"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 12_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1"" ""-"" ""-""',), {'header': 0})"
"Row(('88.187.23.56 - - [16/Nov/2018:21:49:09.596 +0000] fr.tommy.com ""GET /fr.tommy.com/tommy-jeans-capsule-collection-homme HTTP/1.1"" 200 30611 ""https://fr.tommy.com/homme"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 12_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1"" ""-"" ""-""',), {'header': 0})"
"Row(('160.154.136.252 - - [16/Nov/2018:21:49:12.994 +0000] fr.tommy.com ""GET /fr.tommy.com/tendances-femme?utm_source=Newsletter&utm_medium=E-mail&utm_term=Omni_Newsletter_PanEuropean_fr-FR_Sportswear_NewArrivals_eActive_header-01_women&utm_campaign=FW18_UNISEX_Rossignol_&cmpid=ch:Email%7Cdp:Omni%7Cso:Newsletter%7Ccg:PanEuropean%7Ccp:FW18_UNISEX_Rossignol_%7Cco:FR%7Cla:fr%7Clb:Sportswear%7Cca:NewArrivals%7Cts:eActive%7Ccr:header-01_women&CIN=11301264&sid=102818393 HTTP/1.1"" 200 32732 ""-"" ""Mozilla/5.0 (Linux; Android 8.0.0; fr-fr; Infinix X573 Build/OPR1.170623.032;) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/55.0.2883.91 Mobile Safari/537.36"" ""-"" ""-""',), {'header': 0})"
"Row(('86.196.214.112 - - [16/Nov/2018:21:49:14.095 +0000] fr.tommy.com ""GET /fr.tommy.com/doudounes-femme HTTP/1.1"" 200 29370 ""https://www.google.fr/"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 12_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1"" ""-"" ""-""',), {'header': 0})"
"Row(('109.154.242.112 - - [16/Nov/2018:21:49:14.048 +0000] uk.tommy.com ""GET /uk.tommy.com/mens-shirts HTTP/1.1"" 200 47860 ""https://uk.tommy.com/men"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"" ""-"" ""-""',), {'header': 0})"
"Row(('80.12.43.147 - - [16/Nov/2018:21:49:15.267 +0000] fr.tommy.com ""GET /fr.tommy.com/manteaux-vestes-garcon HTTP/1.1"" 200 45174 ""https://fr.tommy.com/?cmpid=ch:sea%7Cdp:ecom%7Cso:google%7Ccg:br%7Ccp:499827076%7Cco:fr%7Cla:fr%7Cts:kwd-19812291601%7Cag:28129114636%7Cmk:+hilfiger%7Ccr:202351225134%7Cmt:b%7Csl:%7Cap:1t1%7Cma:c&gclid=CjwKCAiA8rnfBRB3EiwAhrhBGtGyyicnMSPcHnJTSLp6YXfW-QGcU-o76zVOcNN0uoXKZL0DLhKFSRoCN9sQAvD_BwE"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.1 Safari/605.1.15"" ""-"" ""-""',), {'header': 0})"
"Row(('81.254.135.60 - - [16/Nov/2018:21:49:20.892 +0000] fr.tommy.com ""GET /fr.tommy.com/manteaux-vestes-homme HTTP/1.1"" 200 32949 ""https://www.google.fr/"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1"" ""-"" ""-""',), {'header': 0})"
"Row(('93.185.164.190 - - [16/Nov/2018:21:49:22.700 +0000] hr.tommy.com ""GET /hr.tommy.com/mens-hilfiger-collection HTTP/1.1"" 200 48581 ""-"" ""Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:25.0) Gecko/20100101 Firefox/29.0"" ""-"" ""-""',), {'header': 0})"
"Row(('92.184.125.14 - - [16/Nov/2018:21:49:23.203 +0000] fr.tommy.com ""GET /fr.tommy.com/bottes-bottines-homme HTTP/1.1"" 200 30277 ""https://fr.tommy.com/chaussures?cmpid=ch:sea%7Cdp:ecom%7Cso:google%7Ccg:sb%7Ccp:1177840961%7Cco:fr%7Cla:fr%7Cts:kwd-307015075132%7Cag:53872500475%7Cmk:tommy%20hilfiger%20bottes%7Ccr:257598536825%7Cmt:e%7Csl:%7Cap:1t1%7Cma:m&gclid=CjwKCAiA8rnfBRB3EiwAhrhBGobGt7oe2W06Er_ts68cD5u4tl--XW78SGlSyL_Bmo3VfSaFd-7nxxoCN3UQAvD_BwE"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 12_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1"" ""-"" ""-""',), {'header': 0})"
"Row(('165.225.86.84 - - [16/Nov/2018:21:49:24.302 +0000] fr.tommy.com ""GET /fr.tommy.com/manteaux-vestes-homme HTTP/1.1"" 200 53655 ""https://www.google.it/"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"" ""-"" ""-""',), {'header': 0})"
"Row(('90.190.21.48 - - [16/Nov/2018:21:49:25.886 +0000] ee.tommy.com ""GET /ee.tommy.com/womens-dresses-jumpsuits?scrollPage=3 HTTP/1.1"" 200 29522 ""https://ee.tommy.com/sale-3"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 12_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1"" ""-"" ""-""',), {'header': 0})"
"Row(('88.190.95.80 - - [16/Nov/2018:21:49:25.732 +0000] fr.tommy.com ""GET /fr.tommy.com/manteaux-vestes-homme HTTP/1.1"" 200 32949 ""https://fr.tommy.com/"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 12_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1"" ""-"" ""-""',), {'header': 0})"
"Row(('86.198.103.252 - - [16/Nov/2018:21:49:25.911 +0000] fr.tommy.com ""GET /fr.tommy.com/tommy-jeans-capsule-collection-femme HTTP/1.1"" 200 30942 ""https://fr.tommy.com/t-shirt-%C3%A0-manches-longues-%C3%A0-motif-blason-dw0dw05984127"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 11_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E302 Instagram 71.0.0.14.101 (iPhone10,4; iOS 11_3_1; fr_FR; fr-FR; scale=2.00; gamut=wide; 750x1334; 130735782)"" ""-"" ""-""',), {'header': 0})"
"Row(('81.67.69.124 - - [16/Nov/2018:21:49:25.880 +0000] fr.tommy.com ""GET /fr.tommy.com/tee-shirts-homme HTTP/1.1"" 200 30309 ""https://fr.tommy.com/cardigans-homme?scrollPage=2"" ""Mozilla/5.0 (Linux; Android 8.0.0; SAMSUNG SM-A320FL Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/7.4 Chrome/59.0.3071.125 Mobile Safari/537.36"" ""-"" ""-""',), {'header': 0})"
